2025-04-13 11:29:44,475 INFO    MainThread:278 [wandb_init.py:_resume_backend():437] resuming backend
2025-04-13 11:29:44,809 INFO    MainThread:278 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-04-13 11:29:44,809 INFO    MainThread:278 [wandb_init.py:_pause_backend():432] pausing backend
2025-04-13 11:29:57,611 INFO    MainThread:278 [wandb_init.py:_resume_backend():437] resuming backend
2025-04-13 11:29:58,399 INFO    MainThread:278 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-04-13 11:29:58,399 INFO    MainThread:278 [wandb_init.py:_pause_backend():432] pausing backend
2025-04-13 11:32:08,575 INFO    MainThread:278 [wandb_init.py:_resume_backend():437] resuming backend
2025-04-13 11:32:08,577 INFO    MainThread:278 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-04-13 11:32:08,578 INFO    MainThread:278 [wandb_init.py:_pause_backend():432] pausing backend
2025-04-13 11:32:08,866 INFO    MainThread:278 [wandb_init.py:_resume_backend():437] resuming backend
2025-04-13 11:34:51,576 INFO    MainThread:278 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-04-13 11:34:51,576 INFO    MainThread:278 [wandb_init.py:_pause_backend():432] pausing backend
2025-04-13 11:35:41,068 INFO    MainThread:278 [wandb_init.py:_resume_backend():437] resuming backend
2025-04-13 11:35:41,088 INFO    MainThread:278 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-04-13 11:35:41,088 INFO    MainThread:278 [wandb_init.py:_pause_backend():432] pausing backend
2025-04-13 11:36:05,385 INFO    MainThread:278 [wandb_init.py:_resume_backend():437] resuming backend
2025-04-13 11:36:05,387 INFO    MainThread:278 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-04-13 11:36:05,387 INFO    MainThread:278 [wandb_init.py:_pause_backend():432] pausing backend
2025-04-13 11:37:35,253 INFO    MainThread:278 [wandb_init.py:_resume_backend():437] resuming backend
2025-04-13 11:37:35,255 INFO    MainThread:278 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-04-13 11:37:35,255 INFO    MainThread:278 [wandb_init.py:_pause_backend():432] pausing backend
2025-04-13 11:37:43,928 INFO    MainThread:278 [wandb_init.py:_resume_backend():437] resuming backend
2025-04-13 11:37:43,930 INFO    MainThread:278 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-04-13 11:37:43,930 INFO    MainThread:278 [wandb_init.py:_pause_backend():432] pausing backend
2025-04-13 11:38:33,039 INFO    MainThread:278 [wandb_init.py:_resume_backend():437] resuming backend
2025-04-13 11:38:33,041 INFO    MainThread:278 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-04-13 11:38:33,042 INFO    MainThread:278 [wandb_init.py:_pause_backend():432] pausing backend
2025-04-13 11:38:33,277 INFO    MainThread:278 [wandb_init.py:_resume_backend():437] resuming backend
2025-04-13 11:43:23,087 INFO    MainThread:278 [wandb_run.py:_finish():2064] finishing run amrkmrc-capgemini/vision-language-model-image-caption/gp142h8p
2025-04-13 11:43:23,088 INFO    MainThread:278 [jupyter.py:save_history():445] not saving jupyter history
2025-04-13 11:43:23,088 INFO    MainThread:278 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-04-13 11:43:23,088 INFO    MainThread:278 [wandb_init.py:_jupyter_teardown():449] cleaning up jupyter logic
2025-04-13 11:43:23,088 INFO    MainThread:278 [wandb_run.py:_atexit_cleanup():2304] got exitcode: 0
2025-04-13 11:43:23,088 INFO    MainThread:278 [wandb_run.py:_restore():2287] restore
2025-04-13 11:43:23,088 INFO    MainThread:278 [wandb_run.py:_restore():2293] restore done
2025-04-13 11:43:33,583 INFO    MainThread:278 [wandb_run.py:_footer_history_summary_info():3936] rendering history
2025-04-13 11:43:33,583 INFO    MainThread:278 [wandb_run.py:_footer_history_summary_info():3968] rendering summary
2025-04-13 11:43:33,588 INFO    MainThread:278 [wandb_run.py:_footer_sync_info():3895] logging synced files
